ID,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
29956682-1821-4B4E-B049-284247DD18F1,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Teacher Education,3.14
F3BE53AB-4D3C-409C-BC2E-284898C07FC8,,8/27/1999,Graduated,Bachelor of Arts,Management,3.61
6923A9E2-7EAA-4D97-8FC4-287BEF502BF7,,12/10/2010,Graduated,Bachelor of Arts,Business Administration,3.52
F4981FEE-5FB1-4346-A9FC-287F225B7668,8/5/2014,5/12/2018,Graduated,Bachelor of Science,Teacher Education,3.2
13DF5345-31BD-4286-970A-28914FC6C750,,12/11/2009,Graduated,Bachelor of Arts,Management,3.01
293C40AB-59D1-45F9-8BD9-28A58E29193C,1/30/2015,5/10/2013,,Master of Business Admin,Master of Business Administration,3.65
E9DA5686-BA13-452F-ADBD-28AF492FA9F9,,6/9/2000,Graduated,Bachelor of Arts,Psychology,3.88
F3288B66-D0EC-4E71-8DD4-28E72781B30E,,12/12/2008,Graduated,Bachelor of Arts,Management,2.88
6B8B074B-7A29-40AC-A6DC-28E98173D4E8,8/19/2011,5/7/2012,,Bachelor of Arts,Interdisciplinary Studies,3.55
4FCFEFA8-FA58-4C96-9834-28F54FBB22A8,,8/30/2002,Graduated,Bachelor of Arts,Management,3.75
51885A97-BFB2-483F-9E85-29110E497CC6,5/25/2018,8/17/2018,Graduated,Bachelor of Arts,Teacher Education,3.72
5A805EC6-A6A5-42DA-AC62-291ADC421E52,7/10/2018,5/9/2020,Graduated,Bachelor of Science,Accounting,3.46
C7D5E8C6-F2C9-4898-A3DB-2920A4E95CD9,12/9/2011,12/14/2012,,Bachelor of Arts,Business Administration: Management,1.94
83B474C2-CD7E-4FC7-A2D5-29312DDF7073,,12/16/2005,Graduated,Master of Arts,Professional Counseling,3.63
8A03656C-DCD6-4D94-BD57-29464D2722CA,,5/10/2008,Graduated,Master of Arts,MA: School Counselor & Consultant,3.83
4AC824CD-C846-48BB-BDE0-29497D1BFC68,8/5/2014,8/26/2016,Graduated,Bachelor of Science,Business Administration,3.39
8FDD1F83-2F14-4CA7-8B91-29607685126A,7/9/2018,5/8/2020,,Bachelor of Arts,Interdisciplinary Studies,4
BCFCC032-66C3-4080-A87E-2978CE1A846F,1/3/2018,12/15/2017,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.47
43737520-3F5E-4B5B-A73E-298743E8DF61,10/17/2014,12/11/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.91
3D5B3442-51D9-497F-A712-298DDC3E5173,,5/8/2010,Graduated,Bachelor of Arts,Management,3.47
2B9BAEA6-F270-4AFC-AAF3-299A4C19D1E2,8/28/2017,12/14/2018,,Bachelor of Science,Interdisciplinary Studies,3.08
3079052D-7336-40B4-8DF7-29B63B9E8125,8/12/2011,12/14/2012,Graduated,Bachelor of Arts,Accounting,3.79
00FA3FA5-A876-44EE-A898-29E03A0E0F41,,6/14/2002,Graduated,Bachelor of Arts,Elementary Education,3.66
4CEEBE11-9509-436C-901D-29E6667479F1,,8/29/2003,Graduated,Bachelor of Arts,Management,3.97
2D7ED59A-E706-4BD9-AFB4-29FAEEC92B55,8/7/2013,12/11/2015,Graduated,Bachelor of Arts,Business Administration,3.65
C8D32FED-716E-4269-80B4-29FBBE3E53AE,8/3/2012,5/9/2014,,Bachelor of Science,Biology,2.94
B6CAB25E-B00B-4FC2-A4F6-2A2C03293BFA,,6/10/1995,Graduated,Bachelor of Science,Intercultural Studies,4
22AA6F33-EF96-41CB-9896-2A2E4F00ABAC,5/1/2014,8/24/2014,,Bachelor of Arts,Business Administration: Management,0.85
62C75AE4-ABF5-474D-A281-2A448F523536,1/31/2018,12/14/2018,,Bachelor of Science,Interdisciplinary Studies,0
2B493558-499F-49B2-B604-2A49678274B8,,6/13/2003,Graduated,Bachelor of Arts,Management,3.87
046352A4-C282-4DC7-952C-2A51A8B368FD,,5/10/2008,Graduated,Bachelor of Arts,Teacher Education: Elementary,4
7335AE9D-93F1-45BA-896B-2A63318B0813,,6/13/1997,Graduated,Bachelor of Arts,Management,3.73
146F50BB-2169-4C4D-9E59-2A6443D8173B,,5/9/2009,Graduated,Bachelor of Arts,Teacher Education: Elementary,4
C451324C-D886-43DD-967E-2A6632F425FF,,6/12/1998,Graduated,Bachelor of Arts,Elementary Education,3.87
8B856580-2C59-4770-8506-2A7B8555FC2C,,5/8/2010,Graduated,Bachelor of Arts,Communication,2.93
13AF4706-D573-419B-9CF2-2A9A76711835,,8/18/2006,Graduated,Bachelor of Arts,Accounting,3.15
1020888E-DAF6-423D-94A7-2AADA72CFFEC,6/7/2016,5/7/2016,Graduated,Bachelor of Science,Teacher Education,3.54
FB7095B7-64BA-48F1-8E46-2AB225A573BB,,8/30/2002,Graduated,Bachelor of Arts,Management,3.56
E4B40124-ED54-4B8C-8EE3-2AB40336E82D,,5/10/2008,Graduated,Bachelor of Arts,Teacher Education:Secondary,3.87
C75982A0-7A07-403F-95E0-2AB9987542B3,,8/31/2001,,Bachelor of Arts,Elementary Education,3.73
478D5B2B-7596-4AB8-998B-2AC757A366B8,6/19/2011,4/25/2001,,Bachelor of Arts,Management,3.46
E8CF7DAB-C5C0-4D65-9190-2ACF52C01887,,6/9/2000,Graduated,Bachelor of Arts,Management,2.27
E286E736-0E97-4ED4-ADBA-2AD41F4D3A0A,,8/31/2001,Graduated,Bachelor of Arts,Management,3.85
6C81BFEF-BAF7-4735-A504-2AD70AD087E5,3/7/2016,8/26/2016,Graduated,Bachelor of Science,Interdisciplinary Studies,3.23
67629AF8-1105-4CB3-BA9B-2AE0F4741725,6/21/2016,5/6/2017,Graduated,Master of Arts,Teaching,3.46
F25FCE37-8C93-4E9B-BEA1-2AE45EE3E16F,4/7/2014,5/9/2015,,Bachelor of Arts,Music: Music Industry,3.67
DCD7FF85-AC1C-45DC-B51A-2AE8A0B72B70,8/2/2013,8/24/2014,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.49
DCD7FF85-AC1C-45DC-B51A-2AE8A0B72B70,8/19/2011,5/11/2013,,Bachelor of Arts,Teacher Education,3.43
F82CF23E-E3C1-4947-BF3B-2B08AF321563,,5/6/2005,Graduated,Bachelor of Arts,Management Information Systems,3.88
C95C39CA-B390-44A9-BF26-2B1B305A119E,8/3/2012,5/9/2015,Graduated,Bachelor of Arts,Psychology: General,3.47
0D3788DC-233D-4F98-998E-2B2E453092D2,,6/15/2001,Graduated,Bachelor of Arts,Elementary Education,3.88
D9822FA9-941A-4DFB-A6BC-2B575A11017B,8/25/2011,5/5/2012,Graduated,Bachelor of Arts,Teacher Education,3.97
FC792657-B801-4D90-9AFB-2B6CA90D0E98,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,3.35
527A1207-6508-40EA-9382-2B6F80CB25F5,,12/12/2008,Graduated,Bachelor of Arts,Management,3.88
DD98E3F9-6299-4B37-822E-2B70C41D6B28,1/22/2015,8/26/2016,Graduated,Bachelor of Science,Interdisciplinary Studies,3.01
E54FE21E-0435-4CA3-A29B-2B7F3C4BA2FC,8/7/2019,5/8/2020,,Bachelor of Science,Psychology: Forensic Psychology,3.05
EFD04B56-8C15-4715-A507-2B817DD4095B,,7/29/1996,Graduated,Master of Arts,Marriage & Family Therapy,3.94
96A51176-BD99-44D2-A96C-2B8D90697591,1/4/2018,12/15/2017,Graduated,Bachelor of Science,Nursing,4
B08D0A00-FBCB-49F3-A07F-2B97C51B8C71,7/10/2014,8/23/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.97
396DCC56-7583-45EB-B395-2BAE70F74F97,8/19/2011,5/5/2012,,Bachelor of Arts,Business Administration,3.59
6572AB60-74AC-4D19-B330-2BBF9C31F97E,,6/13/1997,Graduated,Bachelor of Arts,Management,3.64
43493A63-4385-4A0E-A52D-2BCB0FF3E465,,5/5/2007,,Bachelor of Arts,Bible & Christian Ministry Studies,2.95
43493A63-4385-4A0E-A52D-2BCB0FF3E465,,5/8/2010,Graduated,Master of Arts,MA: School Counselor & Consultant,3.74
A1759F86-304F-4D15-B97E-2BD85321CD68,,6/10/1994,Graduated,Bachelor of Arts,Communication,3.24
D4995AA5-5FFF-461D-8C39-2BF676ABF036,2/2/2011,5/6/2011,,Bachelor of Arts,Interdisciplinary Studies,2.68
17CDF667-6DDF-49C9-BA53-2C0567A84D04,,5/10/2008,Graduated,Associate of Arts,General Studies,3.34
8F81A70A-25FE-4CFF-9C39-2C07780FAD37,,6/13/2003,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,2.56
E67B1A84-E52B-462A-872C-2C4BA1B5708E,,8/31/2004,Graduated,Bachelor of Arts,Management,3.38
5C926980-2A27-42D5-9054-2C66724D550F,1/9/2020,5/8/2020,Withdrawn,Bachelor of Science,Biology,3.85
66772CCE-3971-4AB6-8200-2C6BED400FF6,8/19/2013,12/12/2014,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.84
A60E59D1-EC3D-46DD-B8F6-2C6FB5B4F854,2/25/2013,5/9/2014,,Bachelor of Arts,Business Administration: Management,2.86
DDC81B22-A9B0-443F-B095-2C756453BF6A,9/11/2018,12/14/2018,Graduated,Bachelor of Science,Nursing,3.84
B75AC736-6F35-4FB8-A1E4-2C7A1066CF0D,10/13/2011,8/24/2014,Graduated,Bachelor of Arts,Business Administration,3.26
5DB6ED34-B4CE-45C8-8767-2C7C84C305DA,12/5/2017,8/14/2020,Graduated,Bachelor of Science,Psychology: General,3.96
BC5BB9B3-5326-4E7F-A064-2C90FA7C4751,6/19/2011,12/11/2009,,Bachelor of Arts,Accounting,1.67
AD4A561D-8C34-4419-9CC1-2C94E75F19E0,,6/10/1995,Graduated,Master of Arts,Marriage & Family Therapy,4
2369DB6D-C00E-4D01-9584-2C9788CCFDBF,,8/31/2004,Graduated,Bachelor of Arts,Business Administration,1.86
9E519020-E9BB-48DA-95E1-2CA170B1DAF8,,6/11/2004,Graduated,Bachelor of Arts,Psychology,3.5
DA379281-7371-4AE2-BF34-2D0F655B201E,,3/21/2003,Graduated,Bachelor of Arts,Management,3.97
31EAA9B9-0045-44D5-88B2-2D403DB060B1,8/2/2018,5/11/2019,Graduated,Bachelor of Science,Interdisciplinary Studies,2.96
4A01B304-BA20-470C-9E40-2D597D2A1B18,,5/6/2005,Graduated,Associate of Arts,General Studies,3.2
B337EDCA-E443-4BC9-8E7E-2D66CA9DDC0C,8/24/2012,5/10/2014,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.64
E45E0954-567D-493A-AA3E-2D86E3589A21,6/12/2012,8/25/2013,,Bachelor of Arts,Psychology,2.73
A887A365-516F-4E00-8445-2DB2493BB6ED,11/12/2012,5/9/2014,,Bachelor of Arts,Interdisciplinary Studies,2.64
13ED8F6C-2079-47AF-9F20-2DCA8DDF3C7D,,6/9/2000,Graduated,Bachelor of Arts,Management,3.5
53740247-1814-4E56-BCC6-2DDA70F3BD9D,,6/15/2001,Graduated,Associate of Arts,General Studies,2.29
23B9D0AB-98B6-4AE9-90E0-2DFD16C779B6,1/14/2013,5/9/2015,Graduated,Bachelor of Science,Accounting,3.76
1FD5AB50-EE65-4156-8645-2E0243F7ADE3,8/14/2013,5/7/2016,Graduated,Master of Arts,Clinical Mental Health Counseling,3.8
5631D3A7-D7A6-4556-B23F-2E1703A50A04,,5/5/2006,Graduated,Bachelor of Arts,Health Care Administration,3.86
9B115C87-831E-4A0E-B4BE-2E1B3C0BD03A,,8/26/2011,Graduated,Bachelor of Arts,Psychology,3.72
F9EB0B9E-125F-4F97-90D5-2E20FF858239,11/23/2015,8/11/2017,,Bachelor of Science,Business Administration,2.95
0E1FA081-C34C-414C-B447-2E5792AE2358,12/6/2012,8/17/2018,Graduated,Bachelor of Arts,Psychology: General,3.48
A39E9E68-1BA9-452D-A03E-2E594F64FCE7,,6/9/2000,,Bachelor of Arts,Management,3.43
9E0322A7-D2A5-4894-8D75-2E5EFF8C470F,,6/11/2004,Graduated,Undergraduate Certificate,TESOL,3.73
33A81038-85F6-446D-91A3-2E7E317E70A1,8/2/2013,12/12/2014,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.79
33A81038-85F6-446D-91A3-2E7E317E70A1,8/15/2011,5/11/2013,,Bachelor of Arts,Teacher Education,3.66
C5F2277F-5473-4F4D-BCC8-2E843000266E,7/1/2014,5/7/2016,,Bachelor of Arts,Business Administration,3
D568C1BC-29CE-407B-AE25-2E84AE228022,12/20/2013,5/10/2014,,Bachelor of Arts,Business Administration: Management,2.4
6B584490-E039-488C-8732-2E8F5D1C3884,,12/12/2008,Graduated,Master of Arts,Professional Counseling,4
111AFFB7-F4BB-413E-A2FA-2E9123CE5269,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.83
E49899FC-D915-4AC6-828E-2E9B9DCE52DE,8/19/2011,8/24/2012,Graduated,Bachelor of Arts,Teacher Education,2.78
AB38EDAD-B2FF-461D-A389-2EA47C440880,,5/9/2009,Graduated,Bachelor of Arts,Psychology,2.91
F70EB0EA-EC7D-4876-A410-2EB48CA69486,5/27/2015,12/15/2017,,Bachelor of Arts,Accounting,3.7
D13B3987-67E8-487C-B2F9-2ED5D0A8B4C0,,7/28/1997,Graduated,Master of Arts,Marriage & Family Therapy,3.66
F760B61D-E60B-409B-9188-2EDA8C0E9688,,8/18/2006,Graduated,Bachelor of Arts,Management,3.69
40E7B181-4D67-4E8B-8EEF-2F081DF7738A,,12/12/2008,Graduated,Bachelor of Arts,Management,3.83
36F798D3-39D1-4AE8-BB53-2F0BE2D6A3D2,,6/13/2003,Graduated,Bachelor of Arts,Psychology,4.05
D1A4FB19-0CCF-4A89-8296-2F10D723D5B2,,5/6/2005,Graduated,Bachelor of Arts,Psychology,4.01
DB300D95-0986-48A6-9F8D-2F5DE1F9B9F0,,6/13/1997,Graduated,Bachelor of Arts,Elementary Education,3.56
0300D022-3969-4972-9E05-2F5FB6AC8316,12/21/2017,12/15/2017,Graduated,Bachelor of Science,Nursing,3.85
3BEB104D-B6DF-47BF-93B6-2F67EB5ACF20,8/21/2014,5/6/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,3.92
7ADC4F3B-7693-4C4B-BF2D-2F6CA6524E96,8/1/2012,5/7/2016,Graduated,Bachelor of Arts,Accounting,3.36
1CF03D84-4B90-4771-B948-2F925467E3BB,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,3.87
16804B74-FC25-40DB-80E3-2F9DFA2DE4B3,,8/18/2006,Graduated,Bachelor of Arts,Accounting,3.8
CA457015-B146-4EB5-90E4-2FB53ED10048,,6/14/1996,Graduated,Bachelor of Arts,Managerial Leadership,3.61
8DE30684-6949-47C6-B50A-2FD15FDC1994,1/5/2012,12/14/2012,,Bachelor of Arts,Business Administration: General Business,0
81AC4242-F139-44BD-892E-2FE297981728,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,4
3DDD213C-21C0-4CA6-9E97-2FE86F082F06,,8/26/2011,Graduated,Master of Arts,Community Counseling,4
3DDD213C-21C0-4CA6-9E97-2FE86F082F06,11/3/2011,8/26/2011,Graduated,Master of Arts,Community Counseling,4
3DDD213C-21C0-4CA6-9E97-2FE86F082F06,,6/12/1998,,Bachelor of Arts,Management,3.8
E2A9F089-D0F5-431C-A032-301EB082281F,,6/10/1995,Graduated,Master of Arts,Marriage & Family Therapy,3.88
DB55DA55-15EF-4510-B603-30251C926416,8/12/2011,12/14/2012,Graduated,Master of Arts,Community Counseling,3.75
EBC33DFD-A9DE-4528-9B3B-306EF2410389,,6/11/1999,Graduated,Bachelor of Arts,Business Administration,3.1
E8EDEF83-4C10-465E-BAD0-3087792F1BBD,6/8/2010,8/26/2011,,Bachelor of Arts,Undecided/Undeclared,3.88
CA153907-C494-40D5-8A21-3094D56B44AE,,8/5/2005,Graduated,Bachelor of Arts,Management,2.69
67D001F0-0E4A-49BE-9896-3095A03546BC,5/29/2020,5/11/2020,Deposit Drop,Master of Business Admin,Management,0
89883B88-D8E3-4C26-9029-309BD754F1CE,,12/17/2004,Graduated,Bachelor of Arts,Management,3.82
1C8A9F34-864E-468B-9325-30ADEC5AB2AB,,5/6/2005,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,2.76
418F1CAF-255D-45B2-B8E9-30B088DDD96F,8/22/2018,5/11/2019,,Master of Arts,Clinical Mental Health Counseling,3.78
3DC2623A-27FF-463A-A26A-30B679F98069,10/3/2014,12/11/2015,,Bachelor of Arts,Business Administration,4
41A34A96-1093-44A2-B05D-30B6808393CD,,5/5/2006,Graduated,Master of Arts,MA: School Counselor & Consultant,3.77
66B474EF-C433-4B56-9C4C-30C33BCE8758,6/21/2016,5/6/2017,,Bachelor of Science,Nursing,2.94
4C61DAC3-19B2-49A9-BC27-30DC8616BE0F,5/17/2017,5/6/2017,Graduated,Bachelor of Science,Interdisciplinary Studies,3.95
B370EA30-02BD-43F2-8096-30E7A8C0D49D,9/26/2016,5/11/2018,,Bachelor of Science,Teacher Education: Elementary,3.28
B4D29F6A-400C-41CF-AE32-311AC9EC1F19,,6/11/1999,Graduated,Undergraduate Certificate,TESOL,3.92
37BDF430-7BA7-4470-B939-311E19B7CE27,6/19/2013,5/11/2013,Graduated,Bachelor of Arts,Interdisciplinary Studies,4
31205E71-2347-4689-B3E9-313DC788ABFD,,8/5/2005,,Bachelor of Arts,Management,3.97
31205E71-2347-4689-B3E9-313DC788ABFD,,5/10/2008,Graduated,Master of Arts,MA: School Counselor & Consultant,3.98
39FBB403-5EBC-4771-8588-31524DFA7438,4/12/2017,5/9/2020,Graduated,Bachelor of Science,Nursing,3.97
71649495-B1B0-41A9-A268-31578EDF5376,4/3/2014,8/26/2016,Graduated,Bachelor of Science,Criminal Justice,3.74
D105A1D3-396C-4A11-AEDD-315D8DC95B37,1/5/2012,5/9/2015,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.27
B87DE017-D53F-4782-B59A-3164AC4188CF,,5/6/2005,Graduated,Associate of Science,Pre-Professional Health Science,3.75
563F22CF-A4C9-48D1-B2E7-317F2D61E098,8/12/2011,12/16/2011,,Bachelor of Arts,Undecided/Undeclared,3.35
FDD135A5-E6A3-46ED-B811-317F6D0CB0A1,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,History,2.8
FCD2B80D-1816-4821-9A02-319E53218074,1/8/2018,5/9/2020,Graduated,Master of Arts,Clinical Mental Health Counseling,3.57
26CAE994-B825-4863-B4A0-31A3CF27EE34,7/17/2018,5/10/2019,,Bachelor of Science,Psychology,0.51
FB94436B-7CAC-4A0A-8B4A-31A6D063C582,,8/22/2008,Graduated,Bachelor of Arts,Music: Music Industry,3.25
ED84E805-36DA-4041-821C-31AE9E36BD56,2/21/2019,8/14/2020,Graduated,Bachelor of Science,Business Administration: Management,3.03
6AA55204-73C7-4375-BB9E-31B4B955EF7F,,6/14/2002,Graduated,Bachelor of Arts,Management,4.09
7F4EFE79-97E2-4C59-8E9C-31C140398388,,12/7/2001,Graduated,Bachelor of Arts,Communication,3.24
31729783-ADDE-43E7-A0DC-31C8F9133BDF,,8/5/2005,Graduated,Bachelor of Arts,Management,3.94
A9A33CE1-68DF-4D1F-B873-31D2CD365B38,,12/8/2000,Graduated,Bachelor of Arts,Management,3
C30542F1-45EA-4E51-887E-31DA0BE3BE64,,8/23/2002,Graduated,Master of Arts,MA: School Counselor & Consultant,3.8
312CF1CF-9852-4C12-ADC0-31ED827533D5,,6/13/2003,Graduated,Bachelor of Arts,Teacher Education,2.74
312CF1CF-9852-4C12-ADC0-31ED827533D5,,6/15/2001,Graduated,Associate of Arts,General Studies,2.74
312CF1CF-9852-4C12-ADC0-31ED827533D5,,5/6/2005,Graduated,Undergraduate Certificate,TESOL,2.74
2E565E25-062B-4C02-B776-31F26DFEF0D2,10/30/2018,5/9/2020,Graduated,Bachelor of Science,Psychology,3.95
BB9CBDCF-1552-4DE8-900A-31F471D899F6,4/21/2017,5/11/2019,Graduated,Master of Arts,MA: School Counselor & Consultant,4
5127C48A-76DA-497B-B0AF-32009EDE14AF,,6/14/2002,Graduated,Bachelor of Arts,Management,3.97
3ACBEC10-6D01-406C-AFC3-3209DD2C025A,7/6/2012,5/9/2015,Graduated,Bachelor of Science,Exercise Science,3.32
2EE02F5D-0D1A-4675-A39A-320A76E62459,6/29/2018,5/10/2019,,Bachelor of Science,Psychology,3.49
0C49F995-261E-4075-83E3-32212CC1CDCF,,6/10/1995,Graduated,Master of Arts,Marriage & Family Therapy,3.68
90E94284-40D5-4E76-92D7-323033D6D545,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,3.11
AC85D49A-0688-41A0-B115-323D47945922,8/22/2016,8/11/2017,Graduated,Master of Arts,Teaching,3.94
9C54DDA1-88B3-4493-ABC8-32543705E019,8/12/2011,5/5/2012,Graduated,Master of Arts,MA: School Counselor & Consultant,4
C037354D-42A1-4947-BD60-3277A2CB423E,8/12/2011,12/14/2012,Graduated,Master of Arts,Community Counseling,4
60D2A5DC-3DDB-4A80-8B52-327FFF485458,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,4
CC0CFEA8-F4F2-40AD-8A3D-32878A1ADD4D,5/5/2017,5/11/2019,Graduated,Master of Arts,MA: School Counselor & Consultant,4
4E6EF8E1-1654-4589-9AE3-3288476C65D2,1/3/2018,12/15/2017,Graduated,Bachelor of Science,Nursing,3.97
44CAEC03-5373-4820-82CE-32997475D616,,6/9/2000,Graduated,Bachelor of Arts,Elementary Education,3.69
9F0BE6B1-972F-40DC-AFA7-329EFE2F86A3,,8/18/2006,Graduated,Bachelor of Arts,Management,3.83
3B19C0B4-AE23-4C41-8B2B-32A2EC607FB4,,8/31/2004,Graduated,Master of Arts,Professional Counseling,3.85
5AC6DA64-D8B0-4087-B1C1-32A769AF6FE4,,6/14/2002,Graduated,Undergraduate Certificate,TESOL,3.89
78A15197-40DC-448D-A691-32AA879A72DF,10/8/2014,5/8/2015,,Bachelor of Arts,Interdisciplinary Studies,1.65
5C3A3BEB-03F9-41FD-AA01-32BCA5C29ABF,,6/9/2000,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.71
0FFB167F-E570-4E7C-ACFB-32BE5A4478E5,7/11/2018,5/9/2020,Graduated,Master of Arts,Leadership: Higher Education,3.97
5825D755-D97D-4734-B836-32CDBC5B5E29,,6/13/1997,Graduated,Bachelor of Arts,Management,3.55
5BEAD683-D5E8-4D1E-9929-32D275B9626E,,12/11/2009,Graduated,Master of Arts,Professional Counseling,3.97
44CFE24F-4FE8-47A3-8F16-32D4DC20EE87,,6/14/1996,Graduated,Bachelor of Arts,Business Administration,3.19
BA47F9E6-DF08-44CD-80E7-32E7B229EA4D,,5/5/2007,Graduated,Associate of Arts,General Studies,2.95
DB59F17C-250D-41DD-AC20-3310EEEAB307,,8/30/2002,Graduated,Bachelor of Arts,Management,3.9
13F25E57-C79E-477D-809D-331C3F0A6D3E,8/12/2011,5/5/2012,Graduated,Master of Arts,Community Counseling,3.85
13F25E57-C79E-477D-809D-331C3F0A6D3E,,12/11/2009,,Bachelor of Arts,Human Services,3.82
F9822BF2-961B-4D9D-9D86-331CAD011CD8,,6/11/1999,Graduated,Bachelor of Arts,Management,3.05
F7F11A81-92F0-4157-9C48-331D3203DEB6,8/12/2011,12/14/2012,Graduated,Master of Arts,Community Counseling,3.71
F7F11A81-92F0-4157-9C48-331D3203DEB6,,12/10/2010,,Bachelor of Arts,Psychology,3.29
E4D2AF45-62E5-4D09-99F8-332057C7851B,8/27/2019,12/13/2019,,Bachelor of Science,Business Administration: Management,1.3
948D90F1-5103-42A5-BBCF-334EC4722A03,,3/19/2004,Graduated,Bachelor of Arts,Psychology,2.84
CCB876C1-18D6-4B39-97A6-334FE1128C55,,12/14/2007,Graduated,Master of Arts,Professional Counseling,4
734DDF8E-FA65-43E0-A847-336A9C23A8CC,8/17/2012,8/25/2013,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.66
2659EB3E-AB63-494E-8B7E-338989710717,,8/31/2004,Graduated,Bachelor of Arts,Management,3.43
13B2357B-64B2-4CE6-BA14-33A3432B6FDF,,12/10/1998,Graduated,Master of Arts,Marriage & Family Therapy,3.74
7FC18B54-589F-45F3-96E0-33A4835F9CE8,8/12/2011,5/4/2012,,Bachelor of Arts,Psychology,0.74
4499F83C-FC51-4773-9F1C-33B8BC5D615C,,7/16/2004,Graduated,Master of Arts,MA: School Counselor & Consultant,4.05
11FE0FCC-A6AF-4DA3-9176-33D04CEE3996,10/7/2016,12/13/2019,Graduated,Bachelor of Science,Business Administration,3.66
9FC407D6-D398-499E-94AC-33D3AE58E83F,1/23/2019,5/9/2020,Graduated,Bachelor of Science,Nursing,4
31B29B2E-865E-46B8-B96F-33D4C6ED387F,,6/12/1998,Graduated,Bachelor of Arts,Elementary Education,4.01
7DE01B45-E228-42B8-ABDF-33F331E6A5DE,10/4/2016,5/12/2018,Graduated,Master of Arts,MA: School Counselor & Consultant,4
4329FCD1-48D8-4690-8445-33F5C14A076F,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.91
697F7D6D-B96E-4293-B61B-3401E43B975D,11/12/2015,8/17/2018,Graduated,Bachelor of Science,Interdisciplinary Studies,3.96
96BCF89C-F53B-4927-823D-3408BBCFA0CC,8/5/2014,5/7/2016,Graduated,Bachelor of Science,Psychology,3.1
AEBB7B91-8B62-4BA6-A767-340C3B657D84,,5/8/2010,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.91
AEBB7B91-8B62-4BA6-A767-340C3B657D84,,5/10/2008,Graduated,Associate of Arts,General Studies,3.91
18A6C01D-22FD-4056-A754-342666D09687,,8/27/1999,Graduated,Bachelor of Arts,Management,3.94
4D2979F2-AE72-4AF6-B5A7-3436C2DCA699,,6/10/1994,Graduated,Master of Arts,Church Growth & Leadership,4.03
29F4B6EE-435E-4BB0-86A1-3438449791F7,,12/15/2006,Graduated,Bachelor of Arts,Management,3.63
FE50FE0D-000E-446B-96CD-344AB25BEC80,6/18/2018,5/9/2020,Graduated,Master of Arts,Teaching,4
988D3BDB-5EB6-44A6-9AD7-3453BB11C68B,4/4/2018,6/29/2018,,Bachelor of Arts,Interdisciplinary Studies,0.85
2D3C20A5-8BB1-483D-ADB8-3457FB4FA956,4/9/2015,5/6/2017,Graduated,Bachelor of Science,Psychology,2.82
15F93E3D-BDC3-453B-A4F9-346085B03ED2,1/14/2019,8/14/2020,Graduated,Bachelor of Science,Psychology: General,3.18
4766129D-9827-440F-971D-3475A18F17BD,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,2.71
5264576F-3ABD-441A-9C02-3480A2FD37A0,7/11/2012,5/5/2012,,Bachelor of Science,Exercise Science,2.48
7B8DDE6C-C815-40F5-A7A7-3488EE2682A1,8/19/2011,5/11/2013,Graduated,Master of Arts,MA: School Counselor & Consultant,3.82
95ABC2E8-0A78-4BFC-9F3A-34A4EBA2402E,,5/7/2011,Graduated,Bachelor of Science,Exercise Science,2.59
3AE0C182-522F-46FF-BD7E-34C107560FC6,,12/11/2009,Graduated,Bachelor of Arts,Psychology: General,3.54
B8CEC501-AFB4-436B-B575-34C7A71EDCEF,2/5/2018,8/17/2018,,Bachelor of Science,Psychology: General,3.46
3A2DB45F-7951-45BC-AA91-34CDBEFB2855,6/26/2013,5/6/2017,Graduated,Bachelor of Science,Exercise Science,3.01
855FE638-8B82-4B03-A4A5-34E0A5DA5F0E,,6/9/2000,Graduated,Bachelor of Arts,Elementary Education,3.9
E8D9659F-035A-4ADD-A141-34E7A874CA0A,,6/9/2000,Graduated,Bachelor of Arts,Management,3.77
